lemma,pos,freq,zipf
drainpipe,VERB,1,2.8598207876624206
awning,VERB,1,2.8598207876624206
dp,NOUN,1,2.8598207876624206
calligraphy,NOUN,1,2.8598207876624206
playpen,NOUN,1,2.8598207876624206
bagged,ADJ,1,2.8598207876624206
jetsun,NOUN,1,2.8598207876624206
jamphel,NOUN,1,2.8598207876624206
ngawang,NOUN,1,2.8598207876624206
lobsang,NOUN,1,2.8598207876624206
p-,ADJ,1,2.8598207876624206
cancun,NOUN,1,2.8598207876624206
absorbs,NOUN,1,2.8598207876624206
thaťs,NOUN,1,2.8598207876624206
-did,NOUN,1,2.8598207876624206
-how,NOUN,1,2.8598207876624206
-a,ADJ,1,2.8598207876624206
charleston,VERB,1,2.8598207876624206
bland,NOUN,1,2.8598207876624206
brother,DET,1,2.8598207876624206
27th,NUM,1,2.8598207876624206
shameless,NOUN,1,2.8598207876624206
pumped,NOUN,1,2.8598207876624206
grandmum,NOUN,1,2.8598207876624206
swathe,VERB,1,2.8598207876624206
sable,NOUN,1,2.8598207876624206
soclnus,NOUN,1,2.8598207876624206
figueroa,NOUN,1,2.8598207876624206
taggart,NOUN,1,2.8598207876624206
self-defense,NOUN,1,2.8598207876624206
reprobate,NOUN,1,2.8598207876624206
ezra,NOUN,1,2.8598207876624206
wayfaring,NOUN,1,2.8598207876624206
nell,VERB,1,2.8598207876624206
eclipse,ADJ,1,2.8598207876624206
reflector,NOUN,1,2.8598207876624206
tigress,NOUN,1,2.8598207876624206
ringing,NOUN,1,2.8598207876624206
update,ADJ,1,2.8598207876624206
two,NOUN,1,2.8598207876624206
mosley,NOUN,1,2.8598207876624206
philmore,NOUN,1,2.8598207876624206
contentious,ADJ,1,2.8598207876624206
metro-dade,ADJ,1,2.8598207876624206
murchison,NOUN,1,2.8598207876624206
fotune,NOUN,1,2.8598207876624206
accidental,ADJ,1,2.8598207876624206
confluence,NOUN,1,2.8598207876624206
burglarize,VERB,1,2.8598207876624206
conner,NOUN,1,2.8598207876624206
phalanx,NOUN,1,2.8598207876624206
raccoon,NOUN,1,2.8598207876624206
finery,NOUN,1,2.8598207876624206
besides,ADJ,1,2.8598207876624206
anti-fog,ADJ,1,2.8598207876624206
duh,NOUN,1,2.8598207876624206
pelt,VERB,1,2.8598207876624206
investing,NOUN,1,2.8598207876624206
sylvie,NOUN,1,2.8598207876624206
knox,ADJ,1,2.8598207876624206
stand-in,NOUN,1,2.8598207876624206
rollie,NOUN,1,2.8598207876624206
gobble,NOUN,1,2.8598207876624206
infiltrated,ADJ,1,2.8598207876624206
femoral,ADJ,1,2.8598207876624206
cutdown,NOUN,1,2.8598207876624206
cutdown,ADJ,1,2.8598207876624206
lggy,NOUN,1,2.8598207876624206
'so,PRT,1,2.8598207876624206
radtchenko,NOUN,1,2.8598207876624206
aquarius,NOUN,1,2.8598207876624206
floatin,NOUN,1,2.8598207876624206
emery,VERB,1,2.8598207876624206
beresch,NOUN,1,2.8598207876624206
seneca,NOUN,1,2.8598207876624206
uncertainty,NOUN,1,2.8598207876624206
thejacobson,NOUN,1,2.8598207876624206
vulnerability,NOUN,1,2.8598207876624206
hooks,ADJ,1,2.8598207876624206
presuming,NOUN,1,2.8598207876624206
cancer-ridden,ADJ,1,2.8598207876624206
60th,NUM,1,2.8598207876624206
sixtieth,ADJ,1,2.8598207876624206
bundy,VERB,1,2.8598207876624206
ma-duo,NOUN,1,2.8598207876624206
prefer,NOUN,1,2.8598207876624206
eider,VERB,1,2.8598207876624206
frazzle,VERB,1,2.8598207876624206
bacterium,NOUN,1,2.8598207876624206
that�s,PRT,1,2.8598207876624206
flit,NOUN,1,2.8598207876624206
turnout,NOUN,1,2.8598207876624206
fym,NOUN,1,2.8598207876624206
box,ADJ,1,2.8598207876624206
kigali,VERB,1,2.8598207876624206
14-carat,ADJ,1,2.8598207876624206
bullfight,NOUN,1,2.8598207876624206
winston-churchilling,VERB,1,2.8598207876624206
oedipal,NOUN,1,2.8598207876624206
collude,VERB,1,2.8598207876624206
all-county,ADJ,1,2.8598207876624206
oleg,ADJ,1,2.8598207876624206
venerate,VERB,1,2.8598207876624206
stirrup,NOUN,1,2.8598207876624206
pawnbroker,NOUN,1,2.8598207876624206
bum-bum-bum-bum,NOUN,1,2.8598207876624206
electrologist,NOUN,1,2.8598207876624206
aware,ADP,1,2.8598207876624206
perplexed,ADJ,1,2.8598207876624206
chairperson,NOUN,1,2.8598207876624206
brothel,NOUN,1,2.8598207876624206
notic,ADJ,1,2.8598207876624206
playfair,NOUN,1,2.8598207876624206
rhode,VERB,1,2.8598207876624206
mississippi,VERB,1,2.8598207876624206
hazmat,NOUN,1,2.8598207876624206
arm-swinging,ADJ,1,2.8598207876624206
brr-rr,NOUN,1,2.8598207876624206
'hello,NOUN,1,2.8598207876624206
callback,NOUN,1,2.8598207876624206
t.s,VERB,1,2.8598207876624206
prevail,VERB,1,2.8598207876624206
dragonrider,NOUN,1,2.8598207876624206
crocodiles,VERB,1,2.8598207876624206
gafney,NOUN,1,2.8598207876624206
bonkers,NOUN,1,2.8598207876624206
vaginitis,NOUN,1,2.8598207876624206
noriko,NOUN,1,2.8598207876624206
beresch,VERB,1,2.8598207876624206
breakaway,NOUN,1,2.8598207876624206
headdress,NOUN,1,2.8598207876624206
immediately.,NOUN,1,2.8598207876624206
nelken,NOUN,1,2.8598207876624206
gwen,VERB,1,2.8598207876624206
missouri,ADJ,1,2.8598207876624206
fe,ADJ,1,2.8598207876624206
offriend,NOUN,1,2.8598207876624206
autopsy,VERB,1,2.8598207876624206
triple,ADV,1,2.8598207876624206
chastity,NOUN,1,2.8598207876624206
fire-apple,ADJ,1,2.8598207876624206
rasputin,NOUN,1,2.8598207876624206
kelley,NOUN,1,2.8598207876624206
epstein-barr,NOUN,1,2.8598207876624206
ru,NOUN,1,2.8598207876624206
aspirate,VERB,1,2.8598207876624206
nobler,NOUN,1,2.8598207876624206
atmosphere,ADV,1,2.8598207876624206
jess,VERB,1,2.8598207876624206
robocop,NOUN,1,2.8598207876624206
leviosa,NOUN,1,2.8598207876624206
leviosar.,VERB,1,2.8598207876624206
dismissive,ADJ,1,2.8598207876624206
ezra,X,1,2.8598207876624206
plettsch,NOUN,1,2.8598207876624206
unwise,ADV,1,2.8598207876624206
unwelcome,ADJ,1,2.8598207876624206
cocky,VERB,1,2.8598207876624206
hoot,VERB,1,2.8598207876624206
dodger,VERB,1,2.8598207876624206
brelston,NOUN,1,2.8598207876624206
charmaine.,VERB,1,2.8598207876624206
tappy,ADJ,1,2.8598207876624206
t14,NOUN,1,2.8598207876624206
louisiana,ADJ,1,2.8598207876624206
censorship,VERB,1,2.8598207876624206
taxation,NOUN,1,2.8598207876624206
coliection,NOUN,1,2.8598207876624206
yorba,NOUN,1,2.8598207876624206
recoilless,NOUN,1,2.8598207876624206
danceateria,NOUN,1,2.8598207876624206
kids-,ADJ,1,2.8598207876624206
provost,NOUN,1,2.8598207876624206
knuckle,VERB,1,2.8598207876624206
whinny,VERB,1,2.8598207876624206
braukoff,VERB,1,2.8598207876624206
gloria,ADJ,1,2.8598207876624206
jacoby,ADJ,1,2.8598207876624206
yamamura,NOUN,1,2.8598207876624206
sadako,NOUN,1,2.8598207876624206
mire,NOUN,1,2.8598207876624206
transylvanian,ADJ,1,2.8598207876624206
frigerator,NOUN,1,2.8598207876624206
bologna,ADJ,1,2.8598207876624206
you-know-whats,NOUN,1,2.8598207876624206
upstanding,ADJ,1,2.8598207876624206
jocelyn,VERB,1,2.8598207876624206
unhorsed,ADJ,1,2.8598207876624206
prone,NOUN,1,2.8598207876624206
puffer,NOUN,1,2.8598207876624206
hearties,NOUN,1,2.8598207876624206
forgettin,VERB,1,2.8598207876624206
t-bone,NOUN,1,2.8598207876624206
baghdad,NOUN,1,2.8598207876624206
purge,NOUN,1,2.8598207876624206
6o-watt,ADJ,1,2.8598207876624206
semple,ADJ,1,2.8598207876624206
god�,NOUN,1,2.8598207876624206
vally,ADV,1,2.8598207876624206
workina,PRON,1,2.8598207876624206
nectar,ADJ,1,2.8598207876624206
excess,VERB,1,2.8598207876624206
alderaan,VERB,1,2.8598207876624206
padre,VERB,1,2.8598207876624206
thx,ADJ,1,2.8598207876624206
is.37,NOUN,1,2.8598207876624206
braden-andrews,NOUN,1,2.8598207876624206
god-goddamn,NOUN,1,2.8598207876624206
dreamed,NOUN,1,2.8598207876624206
tower,VERB,1,2.8598207876624206
caulk,NOUN,1,2.8598207876624206
meat,VERB,1,2.8598207876624206
ashland,NOUN,1,2.8598207876624206
we�ll,ADJ,1,2.8598207876624206
imitates,NOUN,1,2.8598207876624206
ladley,ADJ,1,2.8598207876624206
showcased,VERB,1,2.8598207876624206
honour-,NOUN,1,2.8598207876624206
claustrophobia,NOUN,1,2.8598207876624206
dormant,ADJ,1,2.8598207876624206
antibody,NOUN,1,2.8598207876624206
pitcher�s,NOUN,1,2.8598207876624206
wanne,VERB,1,2.8598207876624206
babe,ADP,1,2.8598207876624206
norval,VERB,1,2.8598207876624206
swartz,VERB,1,2.8598207876624206
pic,NOUN,1,2.8598207876624206
childeren,NOUN,1,2.8598207876624206
demarco,NOUN,1,2.8598207876624206
alarm,ADJ,1,2.8598207876624206
incantation,NOUN,1,2.8598207876624206
tag-team,ADJ,1,2.8598207876624206
xiao,NOUN,1,2.8598207876624206
hui,VERB,1,2.8598207876624206
cyanide,NOUN,1,2.8598207876624206
ct.,ADJ,1,2.8598207876624206
peritoneal,ADJ,1,2.8598207876624206
lsa,NOUN,1,2.8598207876624206
grammatical,ADJ,1,2.8598207876624206
pepcid,NOUN,1,2.8598207876624206
mylanta,NOUN,1,2.8598207876624206
detectlve,VERB,1,2.8598207876624206
universalise,VERB,1,2.8598207876624206
nonexistent,ADJ,1,2.8598207876624206
labour-savl,ADJ,1,2.8598207876624206
wl,VERB,1,2.8598207876624206
th,ADJ,1,2.8598207876624206
frl'zz,VERB,1,2.8598207876624206
peroxl,NOUN,1,2.8598207876624206
hal,X,1,2.8598207876624206
synthetl,ADJ,1,2.8598207876624206
nt,NOUN,1,2.8598207876624206
nal,ADJ,1,2.8598207876624206
nl,ADJ,1,2.8598207876624206
ce,NOUN,1,2.8598207876624206
enrapture,VERB,1,2.8598207876624206
cavalier,NOUN,1,2.8598207876624206
cringe,VERB,1,2.8598207876624206
70s,NUM,1,2.8598207876624206
extenuate,VERB,1,2.8598207876624206
notably,ADV,1,2.8598207876624206
big-caliber,ADJ,1,2.8598207876624206
automatic,NOUN,1,2.8598207876624206
aribau,ADV,1,2.8598207876624206
does-,VERB,1,2.8598207876624206
m-maybe,NOUN,1,2.8598207876624206
virtucon,NOUN,1,2.8598207876624206
yankee,ADV,1,2.8598207876624206
sleepstory,NOUN,1,2.8598207876624206
wood-cutting,ADJ,1,2.8598207876624206
expected.nwhat,ADV,1,2.8598207876624206
truthfulness,NOUN,1,2.8598207876624206
vin,ADJ,1,2.8598207876624206
fiinal,ADJ,1,2.8598207876624206
telecast,NOUN,1,2.8598207876624206
theft,VERB,1,2.8598207876624206
zeppelin,VERB,1,2.8598207876624206
mordor,VERB,1,2.8598207876624206
ringwraiths,VERB,1,2.8598207876624206
evermore,NOUN,1,2.8598207876624206
vladek,NOUN,1,2.8598207876624206
constitute,NOUN,1,2.8598207876624206
xiangtangpu,NOUN,1,2.8598207876624206
uniprod,NOUN,1,2.8598207876624206
wee-brain,NOUN,1,2.8598207876624206
fighter,VERB,1,2.8598207876624206
weeping,NOUN,1,2.8598207876624206
swedesville,NOUN,1,2.8598207876624206
madrid,ADJ,1,2.8598207876624206
renown,VERB,1,2.8598207876624206
l-b-j,NOUN,1,2.8598207876624206
twoey,NOUN,1,2.8598207876624206
'cept,VERB,1,2.8598207876624206
sugai,ADJ,1,2.8598207876624206
sato,NOUN,1,2.8598207876624206
marfan,NOUN,1,2.8598207876624206
ooze,VERB,1,2.8598207876624206
lasering,VERB,1,2.8598207876624206
lac,NOUN,1,2.8598207876624206
argon,NOUN,1,2.8598207876624206
carson,ADJ,1,2.8598207876624206
family-oriented,ADJ,1,2.8598207876624206
synthetic,ADJ,1,2.8598207876624206
compendium,NOUN,1,2.8598207876624206
amongst,VERB,1,2.8598207876624206
computer-imaging,ADJ,1,2.8598207876624206
markovic,NOUN,1,2.8598207876624206
laguardia,ADJ,1,2.8598207876624206
bistro,NOUN,1,2.8598207876624206
half,ADV,1,2.8598207876624206
mitchell,ADV,1,2.8598207876624206
pitchin,ADP,1,2.8598207876624206
bifurcate,VERB,1,2.8598207876624206
chronologically,ADV,1,2.8598207876624206
regulator,NOUN,1,2.8598207876624206
memora-what,NOUN,1,2.8598207876624206
danlin,NOUN,1,2.8598207876624206
bunkley,NOUN,1,2.8598207876624206
thistle,ADJ,1,2.8598207876624206
cunty,NOUN,1,2.8598207876624206
tarmac,NOUN,1,2.8598207876624206
capote,NOUN,1,2.8598207876624206
literature-,NOUN,1,2.8598207876624206
kkk,VERB,1,2.8598207876624206
seek,NOUN,1,2.8598207876624206
lucius,VERB,1,2.8598207876624206
hyun-ji,ADJ,1,2.8598207876624206
chipmunk,NOUN,1,2.8598207876624206
magnifying,ADJ,1,2.8598207876624206
eldorado,NOUN,1,2.8598207876624206
eldo,NOUN,1,2.8598207876624206
staying,NOUN,1,2.8598207876624206
juilliard,NOUN,1,2.8598207876624206
hilde,NOUN,1,2.8598207876624206
supertrain,NOUN,1,2.8598207876624206
owes,NOUN,1,2.8598207876624206
gardino,NOUN,1,2.8598207876624206
fiix,NOUN,1,2.8598207876624206
six-months,ADJ,1,2.8598207876624206
stacey,VERB,1,2.8598207876624206
look-see,NOUN,1,2.8598207876624206
sorrow,ADJ,1,2.8598207876624206
melancholy,ADJ,1,2.8598207876624206
everlasting,ADJ,1,2.8598207876624206
a-hiding,NOUN,1,2.8598207876624206
denning,VERB,1,2.8598207876624206
she/it,VERB,1,2.8598207876624206
lnstitute,VERB,1,2.8598207876624206
audrey,ADV,1,2.8598207876624206
eadie,ADJ,1,2.8598207876624206
realistically,ADV,1,2.8598207876624206
ruff,ADJ,1,2.8598207876624206
ryders,NOUN,1,2.8598207876624206
aquitaine,ADJ,1,2.8598207876624206
louergue,NOUN,1,2.8598207876624206
gercy,NOUN,1,2.8598207876624206
albi,NOUN,1,2.8598207876624206
narbonne,ADJ,1,2.8598207876624206
gothea,ADJ,1,2.8598207876624206
viscount,NOUN,1,2.8598207876624206
lautrec,NOUN,1,2.8598207876624206
emptiness,ADJ,1,2.8598207876624206
sookie�s,VERB,1,2.8598207876624206
ology,NOUN,1,2.8598207876624206
buddhist,NOUN,1,2.8598207876624206
kwok-chuen,NOUN,1,2.8598207876624206
capit�o,NOUN,1,2.8598207876624206
cavallo,NOUN,1,2.8598207876624206
vulgarian,ADJ,1,2.8598207876624206
unfathomably,ADV,1,2.8598207876624206
shaped,ADJ,1,2.8598207876624206
turntable,ADJ,1,2.8598207876624206
scratchin,NOUN,1,2.8598207876624206
mixin,NOUN,1,2.8598207876624206
warlike,NOUN,1,2.8598207876624206
everythlng,NOUN,1,2.8598207876624206
tesota,VERB,1,2.8598207876624206
neutrino,NOUN,1,2.8598207876624206
royston,NOUN,1,2.8598207876624206
vasey,NOUN,1,2.8598207876624206
harada,NOUN,1,2.8598207876624206
milius,NOUN,1,2.8598207876624206
herlihy,NOUN,1,2.8598207876624206
c.b,NOUN,1,2.8598207876624206
margos,NOUN,1,2.8598207876624206
chic,ADJ,1,2.8598207876624206
blowhole,NOUN,1,2.8598207876624206
sub-sub-substantial,ADJ,1,2.8598207876624206
cheated,ADJ,1,2.8598207876624206
colonial,ADJ,1,2.8598207876624206
pk-789-9348,NOUN,1,2.8598207876624206
helo,ADJ,1,2.8598207876624206
cultivated,ADJ,1,2.8598207876624206
klansman,NOUN,1,2.8598207876624206
gauze,ADJ,1,2.8598207876624206
eaten,X,1,2.8598207876624206
slappin,VERB,1,2.8598207876624206
poser,NOUN,1,2.8598207876624206
benefit,ADJ,1,2.8598207876624206
bush,VERB,1,2.8598207876624206
cattle,VERB,1,2.8598207876624206
formaldehyde,NOUN,1,2.8598207876624206
niagara,VERB,1,2.8598207876624206
strive,ADJ,1,2.8598207876624206
lookin'at,NOUN,1,2.8598207876624206
pilgrim,VERB,1,2.8598207876624206
goldarn,NOUN,1,2.8598207876624206
girl,NUM,1,2.8598207876624206
jigoku,NOUN,1,2.8598207876624206
sha,NOUN,1,2.8598207876624206
ry,NOUN,1,2.8598207876624206
shiloh,NOUN,1,2.8598207876624206
virginia�,NOUN,1,2.8598207876624206
fishnet,NOUN,1,2.8598207876624206
bib,NOUN,1,2.8598207876624206
wayists,NOUN,1,2.8598207876624206
dicenzio,NOUN,1,2.8598207876624206
mistress,VERB,1,2.8598207876624206
delacroix,NOUN,1,2.8598207876624206
samejobs,NOUN,1,2.8598207876624206
flipping,NOUN,1,2.8598207876624206
smell,ADV,1,2.8598207876624206
offshore,ADP,1,2.8598207876624206
nagai,ADJ,1,2.8598207876624206
twenty-something,ADJ,1,2.8598207876624206
judith,ADJ,1,2.8598207876624206
he'il,VERB,1,2.8598207876624206
we'il,ADJ,1,2.8598207876624206
sweetback,PRT,1,2.8598207876624206
jorgenson,NOUN,1,2.8598207876624206
utter,NOUN,1,2.8598207876624206
impostor,VERB,1,2.8598207876624206
dracon,NOUN,1,2.8598207876624206
dracs,NOUN,1,2.8598207876624206
salt,ADJ,1,2.8598207876624206
carrefour,VERB,1,2.8598207876624206
allyson,NOUN,1,2.8598207876624206
radioman,NOUN,1,2.8598207876624206
bovary,NOUN,1,2.8598207876624206
harrow,VERB,1,2.8598207876624206
.goaded,VERB,1,2.8598207876624206
freed,NOUN,1,2.8598207876624206
peebles,NOUN,1,2.8598207876624206
cygnus,NOUN,1,2.8598207876624206
brancato,NOUN,1,2.8598207876624206
consultation,NOUN,1,2.8598207876624206
corsair,NOUN,1,2.8598207876624206
feisty,ADJ,1,2.8598207876624206
seadrill,NOUN,1,2.8598207876624206
tommy,ADV,1,2.8598207876624206
petey,ADP,1,2.8598207876624206
'petey,ADJ,1,2.8598207876624206
'gorgeous,ADJ,1,2.8598207876624206
hemorrhoid,ADJ,1,2.8598207876624206
lydia,ADJ,1,2.8598207876624206
grasshopper,NOUN,1,2.8598207876624206
lookout,ADP,1,2.8598207876624206
natividad,ADV,1,2.8598207876624206
o'riley,ADP,1,2.8598207876624206
pippi,NOUN,1,2.8598207876624206
atonal,ADJ,1,2.8598207876624206
disgruntle,VERB,1,2.8598207876624206
traffic,VERB,1,2.8598207876624206
heterosexuality,NOUN,1,2.8598207876624206
b.f.l.,NOUN,1,2.8598207876624206
middle-reliever,NOUN,1,2.8598207876624206
bri,NOUN,1,2.8598207876624206
stairs,ADJ,1,2.8598207876624206
maybe-,NOUN,1,2.8598207876624206
moisturiser,NOUN,1,2.8598207876624206
b.y.o,NOUN,1,2.8598207876624206
n-u-i-s-a-n-c-e.,ADJ,1,2.8598207876624206
whatsoever,NOUN,1,2.8598207876624206
notyour,ADJ,1,2.8598207876624206
untie,NOUN,1,2.8598207876624206
anael,ADJ,1,2.8598207876624206
tansey,NOUN,1,2.8598207876624206
palmer,VERB,1,2.8598207876624206
cvalda,VERB,1,2.8598207876624206
lincoln,ADJ,1,2.8598207876624206
tibbs,PRON,1,2.8598207876624206
prognostication,NOUN,1,2.8598207876624206
proton,NOUN,1,2.8598207876624206
gorgeousness,VERB,1,2.8598207876624206
massapequa,NOUN,1,2.8598207876624206
jawbreaker,NOUN,1,2.8598207876624206
dioner,NOUN,1,2.8598207876624206
mapache,NOUN,1,2.8598207876624206
darwin,VERB,1,2.8598207876624206
kutsunai,NOUN,1,2.8598207876624206
tightrope,NOUN,1,2.8598207876624206
fentner,NOUN,1,2.8598207876624206
headbanger,NOUN,1,2.8598207876624206
hated,ADJ,1,2.8598207876624206
evoke,ADV,1,2.8598207876624206
e.e,NOUN,1,2.8598207876624206
.g,NOUN,1,2.8598207876624206
heather,ADJ,1,2.8598207876624206
kemp,NOUN,1,2.8598207876624206
armus,VERB,1,2.8598207876624206
attach,PRT,1,2.8598207876624206
bumble,ADJ,1,2.8598207876624206
thracian,NOUN,1,2.8598207876624206
playstation,NOUN,1,2.8598207876624206
portable,NOUN,1,2.8598207876624206
willful,VERB,1,2.8598207876624206
sprite,ADJ,1,2.8598207876624206
moocher,NOUN,1,2.8598207876624206
lame-ass,NOUN,1,2.8598207876624206
gob,VERB,1,2.8598207876624206
ginarrbrik,NOUN,1,2.8598207876624206
dr.,NUM,1,2.8598207876624206
bachman,NOUN,1,2.8598207876624206
stucco,NOUN,1,2.8598207876624206
bucko,NOUN,1,2.8598207876624206
hulkbusters,NOUN,1,2.8598207876624206
iliusion,NOUN,1,2.8598207876624206
thoughtless,ADJ,1,2.8598207876624206
quiz�,NOUN,1,2.8598207876624206
cambiar�,NOUN,1,2.8598207876624206
nombre,VERB,1,2.8598207876624206
spam,ADJ,1,2.8598207876624206
sly,VERB,1,2.8598207876624206
demostrassem,VERB,1,2.8598207876624206
youse,ADJ,1,2.8598207876624206
euphrates,NOUN,1,2.8598207876624206
congo,NOUN,1,2.8598207876624206
firebird,NOUN,1,2.8598207876624206
vfw,NOUN,1,2.8598207876624206
laughed,ADJ,1,2.8598207876624206
rakesh,NOUN,1,2.8598207876624206
klrby,VERB,1,2.8598207876624206
sharif,NOUN,1,2.8598207876624206
spermicide,NOUN,1,2.8598207876624206
nerve,VERB,1,2.8598207876624206
butt-monkey,ADJ,1,2.8598207876624206
dill-hole,ADJ,1,2.8598207876624206
butt-dumpling,NOUN,1,2.8598207876624206
turd-burglar,ADJ,1,2.8598207876624206
ass-goblin,NOUN,1,2.8598207876624206
snobatorium,NOUN,1,2.8598207876624206
put,ADV,1,2.8598207876624206
pedal,VERB,1,2.8598207876624206
grasp,ADJ,1,2.8598207876624206
vittorio,VERB,1,2.8598207876624206
brunch,NOUN,1,2.8598207876624206
sanctify,VERB,1,2.8598207876624206
hometown,VERB,1,2.8598207876624206
lvory,NOUN,1,2.8598207876624206
opec,NOUN,1,2.8598207876624206
chinchilla,NOUN,1,2.8598207876624206
ándale,NOUN,1,2.8598207876624206
libby,ADJ,1,2.8598207876624206
fung,VERB,1,2.8598207876624206
noda,ADP,1,2.8598207876624206
spaceman,ADJ,1,2.8598207876624206
wasserman,NOUN,1,2.8598207876624206
coo,VERB,1,2.8598207876624206
hie,NOUN,1,2.8598207876624206
hence,VERB,1,2.8598207876624206
wulf,VERB,1,2.8598207876624206
padm�,NOUN,1,2.8598207876624206
snowdrift,NOUN,1,2.8598207876624206
nicol�s,NOUN,1,2.8598207876624206
'clock,NOUN,1,2.8598207876624206
disappears,NOUN,1,2.8598207876624206
edmundo,NOUN,1,2.8598207876624206
chans,NOUN,1,2.8598207876624206
exaggeration,NOUN,1,2.8598207876624206
sent,ADJ,1,2.8598207876624206
caswell,NOUN,1,2.8598207876624206
andi,ADJ,1,2.8598207876624206
patrizzi,NOUN,1,2.8598207876624206
corrie,NOUN,1,2.8598207876624206
stocky,ADJ,1,2.8598207876624206
mid-80s,NOUN,1,2.8598207876624206
stuie,VERB,1,2.8598207876624206
shuffleboard,NOUN,1,2.8598207876624206
santos,ADJ,1,2.8598207876624206
rayanne,ADJ,1,2.8598207876624206
graff,NOUN,1,2.8598207876624206
orgazmo,NOUN,1,2.8598207876624206
arch-enemy,NOUN,1,2.8598207876624206
thriller,NOUN,1,2.8598207876624206
graveling,NOUN,1,2.8598207876624206
visiting,ADJ,1,2.8598207876624206
everyhing,NOUN,1,2.8598207876624206
huber,VERB,1,2.8598207876624206
potty,ADJ,1,2.8598207876624206
morticia,NOUN,1,2.8598207876624206
whigs,VERB,1,2.8598207876624206
arrogant,VERB,1,2.8598207876624206
s.o.b,VERB,1,2.8598207876624206
branston,NOUN,1,2.8598207876624206
handi,NOUN,1,2.8598207876624206
tinkerball,NOUN,1,2.8598207876624206
tinkerbun,VERB,1,2.8598207876624206
pi�ataria,NOUN,1,2.8598207876624206
orc,ADV,1,2.8598207876624206
herkimer,NOUN,1,2.8598207876624206
dixie,VERB,1,2.8598207876624206
28-day,ADJ,1,2.8598207876624206
incubation,NOUN,1,2.8598207876624206
censure,VERB,1,2.8598207876624206
tap-dance,VERB,1,2.8598207876624206
mayfair,NOUN,1,2.8598207876624206
cowboys,VERB,1,2.8598207876624206
.try,NOUN,1,2.8598207876624206
lakhl,NOUN,1,2.8598207876624206
oflike,ADP,1,2.8598207876624206
moreti,NOUN,1,2.8598207876624206
forest,VERB,1,2.8598207876624206
amber,ADJ,1,2.8598207876624206
purebred,VERB,1,2.8598207876624206
trotskyite,NOUN,1,2.8598207876624206
narkisov,ADJ,1,2.8598207876624206
drowns,NOUN,1,2.8598207876624206
dialogue,VERB,1,2.8598207876624206
inaudible,ADJ,1,2.8598207876624206
yoshida,NOUN,1,2.8598207876624206
tomoko,NOUN,1,2.8598207876624206
thea,VERB,1,2.8598207876624206
malague�a,NOUN,1,2.8598207876624206
go�s,ADJ,1,2.8598207876624206
tumnus,ADV,1,2.8598207876624206
12-lead,ADJ,1,2.8598207876624206
senior-for-the-day,ADJ,1,2.8598207876624206
nitro,NOUN,1,2.8598207876624206
side,ADV,1,2.8598207876624206
pakistan,VERB,1,2.8598207876624206
i-induced,ADJ,1,2.8598207876624206
37th,NUM,1,2.8598207876624206
phan,NOUN,1,2.8598207876624206
gunning,NOUN,1,2.8598207876624206
churchman,NOUN,1,2.8598207876624206
cabalism,NOUN,1,2.8598207876624206
reuchlin,NOUN,1,2.8598207876624206
burning,ADJ,1,2.8598207876624206
sideline,VERB,1,2.8598207876624206
lawless,ADJ,1,2.8598207876624206
wonka,PRON,1,2.8598207876624206
whaťs,ADV,1,2.8598207876624206
please.,NOUN,1,2.8598207876624206
hate-free,ADJ,1,2.8598207876624206
lrishman,ADJ,1,2.8598207876624206
zedpm,NOUN,1,2.8598207876624206
hacksaw,NOUN,1,2.8598207876624206
busy�,NOUN,1,2.8598207876624206
iron,ADJ,1,2.8598207876624206
emanates,NOUN,1,2.8598207876624206
tuskin,NOUN,1,2.8598207876624206
'twould,VERB,1,2.8598207876624206
damping,NOUN,1,2.8598207876624206
morn,NOUN,1,2.8598207876624206
raza,NOUN,1,2.8598207876624206
'd,ADP,1,2.8598207876624206
louisville,NOUN,1,2.8598207876624206
whoopsy-daisy,NOUN,1,2.8598207876624206
dulcy,NOUN,1,2.8598207876624206
leopold,ADJ,1,2.8598207876624206
output,NOUN,1,2.8598207876624206
goupil,NOUN,1,2.8598207876624206
begrudges,NOUN,1,2.8598207876624206
resistant,ADJ,1,2.8598207876624206
head-fuck,NOUN,1,2.8598207876624206
ape-man,ADJ,1,2.8598207876624206
korn,VERB,1,2.8598207876624206
talcum,ADJ,1,2.8598207876624206
oy,PRT,1,2.8598207876624206
2-b-a-i-triple-2,ADJ,1,2.8598207876624206
8-year-old,ADJ,1,2.8598207876624206
hoop,ADJ,1,2.8598207876624206
un-gay,ADJ,1,2.8598207876624206
shade,VERB,1,2.8598207876624206
nepotism,NOUN,1,2.8598207876624206
punk-ass,ADJ,1,2.8598207876624206
d-dimers,NOUN,1,2.8598207876624206
fibrinogen,VERB,1,2.8598207876624206
soze,VERB,1,2.8598207876624206
stroli,VERB,1,2.8598207876624206
col.,VERB,1,2.8598207876624206
1660s,NUM,1,2.8598207876624206
preliminary,NOUN,1,2.8598207876624206
oneness,NOUN,1,2.8598207876624206
maris,ADV,1,2.8598207876624206
preceptor,NOUN,1,2.8598207876624206
feudal,NOUN,1,2.8598207876624206
fenton,ADJ,1,2.8598207876624206
on-line,VERB,1,2.8598207876624206
wald,VERB,1,2.8598207876624206
brought,ADV,1,2.8598207876624206
su-lin,NOUN,1,2.8598207876624206
