word,pos,cefr,zipf,zipf_rank
inquiry,noun,B2,3.7030774305828817,2624
modify,verb,B2,3.471938605196295,3193
drag,verb,B2,4.497299833388274,615
fortune,noun,B2,4.4846618568049195,636
insight,noun,B2,3.578138693974582,2942
monitor,noun,B2,3.805467572858519,2348
monitor,verb,B2,4.130980662632362,1407
dramatic,adj,B2,3.9681948703562187,1887
insist,verb,B2,4.498957447926957,611
moral,adj,B2,4.086294182434213,1526
moral,noun,B2,3.471938605196295,3193
edit,verb,B2,3.199303981091779,3746
found,verb,B2,3.508502765833187,3117
inspire,verb,B2,4.092665364890154,1511
motor,noun,B2,3.997158566291535,1812
motor,adj,B2,3.2929029654938327,3595
edition,noun,B2,3.7549952298483755,2500
free,verb,B2,4.170321328196163,1303
install,verb,B2,3.9361541599620695,1982
mount,verb,B2,3.867524708474855,2164
efficient,adj,B2,3.6978762368970743,2638
freedom,noun,B2,4.519160834015244,577
instance,noun,B2,4.243684942823651,1133
multiple,adj,B2,3.8916264911270453,2107
elderly,adj,B2,3.519160834015244,3090
frequency,noun,B2,3.945129566287525,1950
institute,noun,B2,3.3950985749635727,3371
multiply,verb,B2,3.5165207378490355,3101
elect,verb,B2,3.9391666193138484,1967
fuel,verb,B2,3.519160834015244,3090
institution,noun,B2,3.964434721482912,1896
mysterious,adj,B2,4.145532312424499,1365
fully,adv,B2,4.25446933284543,1096
insurance,noun,B2,4.566258619039415,501
narrow,verb,B2,3.6320906631505285,2824
emerge,verb,B2,3.689066716140067,2660
function,verb,B2,3.805467572858519,2348
intended,adj,B2,2.5057968724572626,4305
national,noun,B2,3.1010174392549192,3908
emotional,adj,B2,4.315356587092531,958
fund,noun,B2,4.200402071390831,1225
fund,verb,B2,3.4222508210071876,3316
intense,adj,B2,3.9962820887349064,1814
negative,noun,B2,3.412266600100587,3336
emphasis,noun,B2,3.072528901443482,3940
fundamental,adj,B2,3.5057968724572626,3127
internal,adj,B2,3.890508615395545,2109
nerve,noun,B2,4.519160834015244,577
emphasize,verb,B2,3.225956175863219,3699
funding,noun,B2,3.441555976202574,3275
interpret,verb,B2,3.619740224764099,2844
enable,verb,B2,3.50033397675576,3142
furthermore,adv,B2,3.4660297455857747,3211
interrupt,verb,B2,4.505525353547572,602
nightmare,noun,B2,4.456405097241493,690
encounter,verb,B2,3.7972212273477863,2374
encounter,noun,B2,3.602706885465319,2887
gain,verb,B2,4.253984899463463,1098
gain,noun,B2,3.7744333391185503,2439
investigation,noun,B2,4.492568606723507,623
notion,noun,B2,3.9080582549119427,2060
engage,verb,B2,4.515990787225737,585
gang,noun,B2,4.5000590198096315,608
investment,noun,B2,4.0769231495415745,1548
numerous,adj,B2,3.5165207378490355,3101
enhance,verb,B2,3.6538594079127003,2758
generate,verb,B2,3.67825384685785,2688
issue,verb,B2,4.049864916807538,1643
obey,verb,B2,4.050639751057499,1637
ensure,verb,B2,3.7744333391185503,2439
genre,noun,B2,3.057551745473829,3950
joy,noun,B2,4.317874243313777,956
object,verb,B2,4.052185284652683,1632
enthusiasm,noun,B2,3.665288869693482,2730
judgment,noun,B2,4.295113120298949,997
objective,noun,B2,3.8860081141688685,2120
objective,adj,B2,2.623896184535257,4260
wind,verb,B2,4.484376793137381,638
witness,noun,B2,4.79303858363561,273
witness,verb,B2,4.080551361804077,1539
worth,noun,B2,2.3808581358489627,4336
wrong,noun,B2,3.944141410043459,1951
wire,noun,B2,4.501706156355108,606
worse,noun,B2,3.435215798171555,3292
wound,noun,B2,4.3430695749595625,890
wound,verb,B2,4.129691954025315,1409
wise,adj,B2,4.460039381896587,683
worst,noun,B2,3.8068268681212434,2345
wrap,verb,B2,4.396497270156138,784
zone,noun,B2,4.271558533547838,1048
obligation,noun,B2,3.965377815190986,1891
self,noun,B2,4.796248874031536,269
observation,noun,B2,3.9228531715763726,2018
senate,noun,B2,3.127751692502164,3873
observe,verb,B2,4.172665703561913,1294
senator,noun,B2,4.109211917870191,1472
obtain,verb,B2,3.846984006267162,2219
senior,adj,B2,4.305568056038248,981
occasionally,adv,B2,3.856771338379657,2193
sense,verb,B2,4.178471866002038,1284
offend,verb,B2,3.865157975195748,2170
sensitive,adj,B2,4.348562080639048,878
offense,noun,B2,4.355139494726793,868
sentence,verb,B2,3.833155806843593,2254
offensive,adj,B2,3.7549952298483755,2500
sequence,noun,B2,3.950036900782269,1937
official,noun,B2,4.346999868587995,880
session,noun,B2,4.24517140570744,1126
opening,noun,B2,4.4499709872360835,700
settle,verb,B2,4.835067597818889,237
operate,verb,B2,4.445939663563328,703
severe,adj,B2,3.944141410043459,1951
opponent,noun,B2,3.802736152019089,2360
shade,noun,B2,3.887137619309838,2117
oppose,verb,B2,4.055259948694244,1624
shadow,noun,B2,4.329841309225808,931
opposition,noun,B2,3.408886859449206,3344
shallow,adj,B2,2.9249261801992383,4083
organ,noun,B2,4.108534919320155,1475
shame,noun,B2,4.512262914706494,590
origin,noun,B2,3.7030774305828817,2624
shape,verb,B2,3.4539652341843943,3235
shelter,noun,B2,4.057551745473829,1615
shelter,verb,B2,3.0498649168075382,3961
outcome,noun,B2,3.638136623649867,2804
shift,verb,B2,3.744156658865786,2533
ship,verb,B2,4.135461264457817,1393
outline,noun,B2,3.2461595619515062,3671
outline,verb,B2,3.2310958155156304,3694
shock,noun,B2,4.416954481197239,757
shock,verb,B2,4.164999749921794,1315
overall,adj,B2,3.441555976202574,3275
overall,adv,B2,2.623896184535257,4260
shocked,adj,B2,1.3016768898013378,4390
owe,verb,B2,4.972571843321548,144
shooting,noun,B2,4.198753893010758,1230
pace,noun,B2,3.775893153877593,2437
pace,verb,B2,3.5057968724572626,3127
shot,noun,B2,5.275035689687735,54
package,verb,B2,2.9249261801992383,4083
significant,adj,B2,3.80410400978577,2353
panel,noun,B2,3.93716063661625,1976
significantly,adv,B2,2.935145345380924,4077
participant,noun,B2,3.072528901443482,3940
silence,noun,B2,4.141154937175536,1381
partly,adv,B2,3.539722992930133,3024
silk,noun,B2,3.9801952688414515,1847
passage,noun,B2,3.9529549037994816,1923
sincere,adj,B2,3.7873983162829177,2408
patient,adj,B2,3.0870067248121047,3922
slide,verb,B2,4.066599874451226,1584
slide,noun,B2,4.068089736913738,1583
permanent,adj,B2,4.065853022191669,1588
slight,adj,B2,4.205851258085501,1211
permit,verb,B2,4.205309405885576,1213
permit,noun,B2,3.582710257049065,2932
slip,verb,B2,4.672559906578943,371
perspective,noun,B2,3.9197249865134305,2027
slope,noun,B2,3.5346730001934916,3040
slope,verb,B2,2.3808581358489627,4336
phase,noun,B2,3.992758381924306,1822
solar,adj,B2,3.6070282592479614,2878
phenomenon,noun,B2,3.7859767291481234,2415
somewhat,adv,B2,3.963489575338599,1899
philosophy,noun,B2,3.910202923378532,2051
soul,noun,B2,4.940565314506413,161
pick,noun,B2,4.050639751057499,1637
specialist,noun,B2,3.8095327614971684,2339
picture,verb,B2,4.114590246444193,1456
pile,noun,B2,4.12839940997033,1412
pile,verb,B2,3.602706885465319,2887
speed,verb,B2,4.012640008796613,1763
pitch,noun,B2,4.065104883364275,1592
spiritual,adj,B2,3.3950985749635727,3371
plain,adj,B2,4.169144377660389,1308
split,verb,B2,4.360861507432709,858
split,noun,B2,4.205309405885576,1213
plot,verb,B2,3.5758347390650176,2943
sponsor,verb,B2,3.613430750857092,2859
sponsor,noun,B2,3.781683832758488,2428
plus,noun,B2,2.477768148857019,4314
spot,verb,B2,4.268287876483272,1061
pointed,adj,B2,2.3430695749595625,4341
spread,noun,B2,4.149866006792736,1356
popularity,noun,B2,3.444691690055433,3265
stable,adj,B2,4.071054215877476,1572
pose,verb,B2,4.091257601965763,1515
stage,verb,B2,3.3547553332847575,3462
position,verb,B2,3.225956175863219,3699
stand,noun,B2,4.200402071390831,1225
positive,noun,B2,2.820190829679225,4157
stare,verb,B2,3.984723928040187,1841
possess,verb,B2,4.150481590853142,1354
status,noun,B2,4.134185802507574,1397
potential,adj,B2,4.262623085535169,1078
potential,noun,B2,2.681888131512944,4236
steady,adj,B2,4.100327535246606,1494
power,verb,B2,4.1112366044366055,1467
steel,noun,B2,4.193771492491818,1239
praise,noun,B2,3.559355464670522,2978
praise,verb,B2,3.5321258111796117,3048
steep,adj,B2,3.4020474349189005,3359
pregnant,adj,B2,4.705826139011033,337
step,verb,B2,4.726395227132905,322
preparation,noun,B2,3.765569878787245,2469
sticky,adj,B2,3.7362457938355362,2546
presence,noun,B2,4.312400755193111,961
stock,noun,B2,4.368002815163376,836
preserve,verb,B2,3.951984412933274,1927
stream,noun,B2,3.89937207572685,2077
price,verb,B2,3.3391033877419614,3495
stretch,verb,B2,3.9587327426584418,1907
stretch,noun,B2,3.8949629568217947,2091
prime,adj,B2,4.065104883364275,1592
strict,adj,B2,3.879168689638563,2130
principal,adj,B2,2.778798144521,4186
strike,verb,B2,4.537205336708887,544
strike,noun,B2,4.437127589146852,718
principle,noun,B2,4.1251511189716386,1422
structure,verb,B2,3.0006468941373563,4012
print,noun,B2,4.456709118592308,689
struggle,verb,B2,4.059072918594362,1607
struggle,noun,B2,4.010946850777168,1775
priority,noun,B2,4.116590071076412,1448
stuff,verb,B2,4.058312998047185,1610
privacy,noun,B2,4.1714950977806655,1300
subject,adj,B2,4.432653581406955,726
procedure,noun,B2,4.325751877108764,939
submit,verb,B2,3.9080582549119427,2060
process,verb,B2,3.8344312687938356,2252
sum,noun,B2,4.059072918594362,1607
sum,verb,B2,3.127751692502164,3873
produce,noun,B2,2.8698786138683325,4116
surgery,noun,B2,4.494244343137884,621
professional,noun,B2,3.8837402527130465,2123
surround,verb,B2,4.275727792594215,1039
progress,verb,B2,3.5372053367088867,3033
surrounding,adj,B2,2.9918729698298514,4021
project,verb,B2,3.6005299662110444,2893
survey,verb,B2,2.9829181271769247,4035
proof,noun,B2,4.478057582044608,651
survive,verb,B2,4.678253846857849,367
absorb,verb,B2,3.7410095836316004,2540
abstract,adj,B2,3.2607182821224314,3650
accent,noun,B2,4.100327535246606,1494
accidentally,adv,B2,3.9510117485134795,1929
accommodate,verb,B2,3.477768148857019,3186
accommodation,noun,B2,3.4054806107572944,3354
accomplish,verb,B2,3.8710507994163836,2154
accountant,noun,B2,3.8482195532794687,2216
accuracy,noun,B2,3.1467749298155945,3842
accurately,adv,B2,3.065104883364275,3948
acid,noun,B2,3.9962820887349064,1814
acre,noun,B2,3.7199781811210832,2583
activate,verb,B2,4.001514615668583,1805
addiction,noun,B2,3.613430750857092,2859
additionally,adv,B2,2.4478049254795757,4320
adequate,adj,B2,3.384462260117788,3402
adequately,adv,B2,2.748834921143557,4207
adjust,verb,B2,4.029218146829894,1711
affordable,adj,B2,2.79303858363561,4177
aged,adj,B2,1.9037368811293,4376
agriculture,noun,B2,2.733040653960325,4215
alien,noun,B2,4.029218146829894,1711
altogether,adv,B2,3.790227606301782,2398
ambitious,adj,B2,3.6615123721412255,2738
ambulance,noun,B2,4.361618777863292,853
amusing,adj,B2,3.9391666193138484,1967
analyst,noun,B2,3.6596117368017915,2744
ancestor,noun,B2,3.8293067906726765,2266
animation,noun,B2,3.034070649624306,3980
annually,adv,B2,2.699616898473375,4227
anticipate,verb,B2,3.7972212273477863,2374
anxiety,noun,B2,3.8432561337479187,2235
apology,noun,B2,4.36388269862105,848
applicant,noun,B2,3.1405259805385928,3849
appropriately,adv,B2,3.034070649624306,3980
arrow,noun,B2,3.9558534316792984,1914
artwork,noun,B2,3.2101619086799875,3727
asset,noun,B2,3.9510117485134795,1929
assign,verb,B2,4.17789473039298,1285
assistance,noun,B2,4.022662633955076,1730
assumption,noun,B2,3.672744752073074,2713
assure,verb,B2,4.440610830058262,712
astonishing,adj,B2,3.1649997499217934,3799
athletic,adj,B2,3.524393360948921,3076
attachment,noun,B2,3.310277061563255,3556
awareness,noun,B2,3.373558897107463,3421
awkward,adj,B2,4.14924954894345,1357
badge,noun,B2,4.221277913585449,1178
balanced,adj,B2,3.3508949124715195,3469
ballet,noun,B2,3.9391666193138484,1967
balloon,noun,B2,4.103080599818693,1490
barely,adv,B2,4.468698685591594,670
bargain,noun,B2,4.048311088738917,1648
basement,noun,B2,4.331871675158089,925
basket,noun,B2,4.161415455998485,1323
bat,noun,B2,4.328618517760367,934
beneficial,adj,B2,2.892741496827837,4106
bias,noun,B2,3.1467749298155945,3842
bid,noun,B2,3.856771338379657,2193
bid,verb,B2,3.8687032559603978,2162
biological,adj,B2,3.745721685719414,2524
blanket,noun,B2,4.236680041254992,1148
blow,noun,B2,4.702042163151276,340
bold,adj,B2,3.8591840917069957,2187
bombing,noun,B2,3.9228531715763726,2018
boost,verb,B2,3.642121004641456,2794
boost,noun,B2,3.1405259805385928,3849
bound,adj,B2,2.3016768898013376,4346
brick,noun,B2,4.040457448285707,1675
briefly,adv,B2,3.508502765833187,3117
broadcaster,noun,B2,2.2559193992406623,4348
broadly,adv,B2,2.2047668767932813,4351
buck,noun,B2,4.836590994231205,236
bug,noun,B2,4.4281330032331425,732
cabin,noun,B2,4.280769790439664,1027
canal,noun,B2,3.6538594079127003,2758
candle,noun,B2,4.247637593378906,1118
carbon,noun,B2,3.692611996904717,2650
castle,noun,B2,4.22647288559925,1174
casual,adj,B2,3.833155806843593,2254
cave,noun,B2,4.228019336426993,1166
certainty,noun,B2,3.48352047774611,3172
certificate,noun,B2,4.007540602085257,1784
challenging,adj,B2,2.3016768898013376,4346
championship,noun,B2,3.950036900782269,1937
charming,adj,B2,4.358962534219552,861
chase,verb,B2,4.43903100117207,715
chase,noun,B2,3.5321258111796117,3048
cheek,noun,B2,4.052185284652683,1632
cheer,verb,B2,4.2981885619555165,993
cheer,noun,B2,4.0769231495415745,1548
chop,verb,B2,4.292902965493832,1003
circuit,noun,B2,3.9838219661751695,1843
civilization,noun,B2,3.93312065881451,1988
clarify,verb,B2,3.444691690055433,3265
classify,verb,B2,3.034070649624306,3980
cliff,noun,B2,3.9719227428754618,1876
clinic,noun,B2,4.1316235857429735,1405
clip,noun,B2,3.646069163486448,2782
coincidence,noun,B2,4.274342482067449,1042
collector,noun,B2,3.7065106064212756,2614
colony,noun,B2,3.8241211233076573,2284
colorful,adj,B2,3.554529920781231,2989
comic,adj,B2,4.011794254913154,1769
comic,noun,B2,2.6440995706235437,4251
commander,noun,B2,4.117918189793121,1443
comparative,adj,B2,2.778798144521,4186
completion,noun,B2,3.1649997499217934,3799
compose,verb,B2,3.5872341988091114,2921
composer,noun,B2,3.4383974569577447,3283
compound,noun,B2,3.8394959848746115,2243
comprehensive,adj,B2,3.009247065899274,4009
comprise,verb,B2,2.892741496827837,4106
compulsory,adj,B2,2.733040653960325,4215
concrete,adj,B2,3.7972212273477863,2374
concrete,noun,B2,2.5321258111796117,4299
confess,verb,B2,4.37940806945373,819
confusion,noun,B2,3.8175507335130168,2307
consequently,adv,B2,2.9829181271769247,4035
conservation,noun,B2,2.748834921143557,4207
considerable,adj,B2,3.649981752849498,2770
considerably,adv,B2,3.2154907421850543,3716
consistently,adv,B2,2.935145345380924,4077
conspiracy,noun,B2,4.002380606946357,1798
consult,verb,B2,3.910202923378532,2051
consultant,noun,B2,3.6320906631505285,2824
consumption,noun,B2,3.2361753410449055,3687
controversial,adj,B2,3.30599826358398,3563
controversy,noun,B2,3.159009386232606,3813
convenience,noun,B2,3.6996168984733755,2634
convention,noun,B2,4.065853022191669,1588
conventional,adj,B2,3.4630448920363124,3216
convey,verb,B2,3.521784977841393,3082
convincing,adj,B2,3.818872787751312,2304
cop,noun,B2,5.203625354874422,70
cope,verb,B2,3.5030740141217893,3135
corporation,noun,B2,3.833155806843593,2254
corridor,noun,B2,3.799987443590938,2366
counter,noun,B2,3.8938536471972043,2096
coverage,noun,B2,3.788815265278524,2404
cowboy,noun,B2,4.27062657078268,1053
crack,verb,B2,4.409564914984136,764
crack,noun,B2,4.361240307702605,855
craft,noun,B2,3.825423356612902,2281
creativity,noun,B2,3.2461595619515062,3671
critically,adv,B2,2.892741496827837,4106
cruise,noun,B2,3.9691298426912915,1882
cruise,verb,B2,3.62595934509903,2832
cue,noun,B2,3.8267216968381828,2277
curious,adj,B2,4.403080240356669,773
curriculum,noun,B2,3.1145902464441932,3892
cute,adj,B2,4.913824728127825,182
dairy,noun,B2,3.3351006452882874,3503
dare,verb,B2,4.7767666931903445,283
darkness,noun,B2,4.168554704138836,1309
database,noun,B2,3.813560250780212,2326
deadline,noun,B2,3.788815265278524,2404
deadly,adj,B2,3.9421583267717595,1956
dealer,noun,B2,4.292459581604476,1005
deck,noun,B2,4.3830241976054705,808
defender,noun,B2,3.494801488155799,3153
delete,verb,B2,3.539722992930133,3024
delighted,adj,B2,4.0300306718225665,1709
democracy,noun,B2,3.775893153877593,2437
democratic,adj,B2,3.5422261380839375,3017
demonstration,noun,B2,3.9134001978086794,2043
depart,verb,B2,3.8108794121324405,2334
dependent,adj,B2,3.3585817411378103,3451
deposit,noun,B2,4.066599874451226,1584
deposit,verb,B2,3.477768148857019,3186
depression,noun,B2,3.7972212273477863,2374
derive,verb,B2,3.2973120843988877,3582
desperately,adv,B2,3.7610693775605686,2479
destruction,noun,B2,4.066599874451226,1584
determination,noun,B2,3.4320106582963437,3303
devote,verb,B2,3.9874186284036015,1832
differ,verb,B2,3.5111919043439688,3111
dime,noun,B2,4.156589912109194,1341
disability,noun,B2,3.343069574959563,3489
disabled,adj,B2,3.519160834015244,3090
disagreement,noun,B2,3.2884486240675823,3608
disappoint,verb,B2,3.9997774354247273,1807
disappointment,noun,B2,3.7714989057795005,2448
discourage,verb,B2,3.5735184963378366,2948
disorder,noun,B2,3.89937207572685,2077
distant,adj,B2,3.8722198296832353,2149
distinct,adj,B2,3.48352047774611,3172
distinguish,verb,B2,3.8591840917069957,2187
distract,verb,B2,4.185338324954955,1259
disturb,verb,B2,4.349341084402898,877
dive,verb,B2,3.9249261801992383,2011
diverse,adj,B2,2.857979390568625,4124
diversity,noun,B2,3.0498649168075382,3961
divorce,noun,B2,4.460642150184748,682
divorce,verb,B2,4.305137421910844,982
dominant,adj,B2,3.199303981091779,3746
donation,noun,B2,3.6872831633996497,2663
dot,noun,B2,3.745721685719414,2524
dramatically,adv,B2,2.9548894035766815,4058
drought,noun,B2,3.159009386232606,3813
dull,adj,B2,4.058312998047185,1610
dump,verb,B2,4.654438081525169,397
duration,noun,B2,3.170908609532314,3787
dynamic,adj,B2,3.2607182821224314,3650
eager,adj,B2,3.8162246424616235,2310
economics,noun,B2,3.2929029654938327,3595
economist,noun,B2,2.4156202421081745,4330
editorial,adj,B2,2.623896184535257,4260
efficiently,adv,B2,2.820190829679225,4157
elbow,noun,B2,3.896069440176764,2089
electronics,noun,B2,3.270159838355273,3637
elegant,adj,B2,3.7565217498098478,2494
elementary,adj,B2,3.5057968724572626,3127
eliminate,verb,B2,4.034070649624306,1697
embrace,verb,B2,3.944141410043459,1951
emission,noun,B2,3.0259527594021267,3988
emotionally,adv,B2,3.8457449341516132,2222
empire,noun,B2,3.8280161671911817,2271
enjoyable,adj,B2,3.2884486240675823,3608
entertaining,adj,B2,3.723280816671169,2576
entrepreneur,noun,B2,3.0870067248121047,3922
envelope,noun,B2,4.055259948694244,1624
equip,verb,B2,3.748834921143557,2517
equivalent,noun,B2,3.3985869028093942,3364
equivalent,adj,B2,2.0006468941373567,4370
era,noun,B2,3.748834921143557,2517
erupt,verb,B2,3.1467749298155945,3842
essentially,adv,B2,3.519160834015244,3090
ethic,noun,B2,3.778798144521,2431
ethnic,adj,B2,3.1881676149738194,3761
evaluation,noun,B2,3.7047974109771555,2618
evident,adj,B2,3.193771492491818,3755
greenhouse,noun,B2,3.310277061563255,3556
ladder,noun,B2,3.9510117485134795,1929
occupy,verb,B2,3.95968828645845,1904
evolution,noun,B2,3.6818881315129435,2677
guideline,noun,B2,3.2929029654938327,3595
landing,noun,B2,4.148632214821162,1358
offender,noun,B2,3.6836939323762063,2674
evolve,verb,B2,3.799987443590938,2366
habitat,noun,B2,3.2973120843988877,3582
lane,noun,B2,3.90482126242152,2064
ongoing,adj,B2,3.3016768898013376,3574
exceed,verb,B2,3.571189834019254,2956
harbor,noun,B2,3.7580429229303807,2489
lately,adv,B2,4.691905252270468,355
openly,adv,B2,3.318710229100118,3538
exception,noun,B2,4.025132561836523,1718
headquarters,noun,B2,4.098251223011768,1501
legend,noun,B2,4.277568026203131,1034
opera,noun,B2,4.1948836428611855,1238
excessive,adj,B2,3.3310606674865473,3513
heal,verb,B2,4.217076725013607,1189
lens,noun,B2,3.6615123721412255,2738
operator,noun,B2,4.002380606946357,1798
exclude,verb,B2,3.471938605196295,3193
exotic,adj,B2,3.7425859718665553,2537
healthcare,noun,B2,2.6634047258189306,4241
lifetime,noun,B2,4.295553804742549,995
optimistic,adj,B2,3.508502765833187,3117
expansion,noun,B2,3.2207549821774117,3709
helmet,noun,B2,4.034070649624306,1697
lighting,noun,B2,3.6872831633996497,2663
orchestra,noun,B2,3.642121004641456,2794
expedition,noun,B2,3.7565217498098478,2494
likewise,adv,B2,3.5617482777864122,2974
organic,adj,B2,3.598342080062869,2895
expertise,noun,B2,3.5939329611578135,2903
herb,noun,B2,3.623896184535257,2837
limitation,noun,B2,3.3698627515474993,3426
outfit,noun,B2,4.467217966523711,672
exploit,verb,B2,3.7249227637381455,2572
hidden,adj,B2,3.559355464670522,2978
literally,adv,B2,4.1584057801842205,1335
output,noun,B2,3.152935238520413,3829
exposure,noun,B2,3.7534633253256278,2505
hilarious,adj,B2,3.711610013132632,2601
literary,adj,B2,3.3985869028093942,3364
outstanding,adj,B2,3.7362457938355362,2546
extension,noun,B2,3.7425859718665553,2537
hip,noun,B2,4.365010248753087,845
litter,noun,B2,3.5422261380839375,3017
overcome,verb,B2,3.890508615395545,2109
extensive,adj,B2,3.5520968921102316,2992
historian,noun,B2,3.0870067248121047,3922
logo,noun,B2,3.2929029654938327,3595
overnight,adv,B2,2.4478049254795757,4320
extensively,adv,B2,2.79303858363561,4177
homeless,adj,B2,3.9691298426912915,1882
lottery,noun,B2,3.7744333391185503,2439
ownership,noun,B2,3.3508949124715195,3469
extract,noun,B2,2.5321258111796117,4299
honesty,noun,B2,3.799987443590938,2366
loyal,adj,B2,4.069574505819428,1579
oxygen,noun,B2,4.113251895671931,1459
fabric,noun,B2,3.7314291698037456,2560
honey,noun,B2,5.295465703620043,51
lyric,noun,B2,3.765569878787245,2469
packet,noun,B2,3.5346730001934916,3040
fabulous,adj,B2,4.2269889813009875,1172
hook,noun,B2,4.346608435950498,882
makeup,noun,B2,4.18077276930141,1279
palm,noun,B2,3.953923230804661,1919
faculty,noun,B2,3.7199781811210832,2583
hopefully,adv,B2,4.071054215877476,1572
making,noun,B2,3.728188151165913,2566
panic,noun,B2,4.042039579295581,1667
hunger,noun,B2,3.6745888927714443,2705
manufacture,verb,B2,3.634115349716943,2817
parade,noun,B2,4.056789156196409,1618
fake,adj,B2,4.417620066740393,754
hypothesis,noun,B2,2.9829181271769247,4035
manufacturing,noun,B2,3.0870067248121047,3922
parallel,adj,B2,3.591711501163856,2911
parallel,noun,B2,2.4156202421081745,4330
fame,noun,B2,3.818872787751312,2304
icon,noun,B2,3.265464717146893,3644
marathon,noun,B2,3.5735184963378366,2948
participation,noun,B2,3.2973120843988877,3582
fantasy,noun,B2,4.291571453520111,1006
ID,noun,B2,3.0259527594021267,3988
margin,noun,B2,3.4600393818965873,3221
partnership,noun,B2,3.7410095836316004,2540
fare,noun,B2,3.7729686008602763,2444
identical,adj,B2,3.696128570627554,2641
marker,noun,B2,3.8432561337479187,2235
firefighter,noun,B2,3.2047668767932813,3736
illusion,noun,B2,4.01600664954657,1753
martial,adj,B2,3.902649785488086,2066
passionate,adj,B2,3.750383209706418,2511
firework,noun,B2,3.723280816671169,2576
immigration,noun,B2,3.31451411450651,3545
mate,noun,B2,4.48352047774611,641
mate,verb,B2,3.322866188871276,3531
password,noun,B2,3.9176269414577387,2032
firm,adj,B2,3.326982755066108,3522
immune,adj,B2,3.634115349716943,2817
mechanic,noun,B2,3.8432561337479187,2235
patch,noun,B2,3.9962820887349064,1814
firmly,adv,B2,3.412266600100587,3336
implement,verb,B2,3.346999868587995,3477
mechanical,adj,B2,3.642121004641456,2794
patience,noun,B2,4.036476719390185,1690
flavor,noun,B2,3.8407529885941143,2241
implication,noun,B2,3.3985869028093942,3364
mechanism,noun,B2,3.628012750730089,2830
pause,verb,B2,3.346999868587995,3477
pause,noun,B2,3.521784977841393,3082
fond,adj,B2,4.096164936460507,1504
incentive,noun,B2,3.31451411450651,3545
medal,noun,B2,4.120562304395348,1435
peer,noun,B2,3.4320106582963437,3303
fool,noun,B2,4.838235332372868,235
incorporate,verb,B2,3.366134879028256,3431
medication,noun,B2,4.152323124984404,1350
penalty,noun,B2,3.9954038387249846,1819
forbid,verb,B2,4.021008176785064,1738
incorrect,adj,B2,3.2461595619515062,3671
membership,noun,B2,3.5057968724572626,3127
perceive,verb,B2,3.492008587971629,3156
forecast,noun,B2,3.2607182821224314,3650
forecast,verb,B2,2.5569493949046436,4291
independence,noun,B2,3.5138644942052957,3103
memorable,adj,B2,3.326982755066108,3522
perception,noun,B2,3.580430490754167,2937
format,noun,B2,3.034070649624306,3980
index,noun,B2,3.310277061563255,3556
metaphor,noun,B2,3.672744752073074,2713
permanently,adv,B2,3.6818881315129435,2677
formation,noun,B2,3.6440995706235437,2791
indication,noun,B2,3.6634047258189306,2735
miner,noun,B2,3.4689942245495136,3205
pharmacy,noun,B2,3.48352047774611,3172
inevitable,adj,B2,3.696128570627554,2641
miserable,adj,B2,4.319961198227869,949
physician,noun,B2,3.838235332372868,2246
fortunate,adj,B2,3.9004673965644527,2073
inevitably,adv,B2,3.107856863785225,3903
mode,noun,B2,3.696128570627554,2641
pill,noun,B2,4.554044404261236,526
forum,noun,B2,3.127751692502164,3873
infer,verb,B2,2.935145345380924,4077
modest,adj,B2,3.750383209706418,2511
pity,noun,B2,4.23567005363258,1149
fossil,noun,B2,3.2510668964462504,3664
inflation,noun,B2,2.9037368811293,4096
monster,noun,B2,4.652893235140679,400
placement,noun,B2,3.2411961424199562,3679
foundation,noun,B2,3.88031609976941,2129
info,noun,B2,3.5735184963378366,2948
monthly,adj,B2,3.3772238511938686,3415
portion,noun,B2,3.713296595764568,2596
founder,noun,B2,3.31451411450651,3545
infrastructure,noun,B2,3.0420395792955817,3974
monument,noun,B2,3.418948185457102,3323
potentially,adv,B2,3.5321258111796117,3048
fraction,noun,B2,3.4320106582963437,3303
inhabitant,noun,B2,3.1145902464441932,3892
precede,verb,B2,3.3351006452882874,3503
fragment,noun,B2,3.623896184535257,2837
inherit,verb,B2,3.9037368811293,2065
mortgage,noun,B2,3.7859767291481234,2415
precious,adj,B2,4.277108698310601,1035
framework,noun,B2,2.5569493949046436,4291
ink,noun,B2,3.853126887774213,2202
mosque,noun,B2,3.0259527594021267,3988
precise,adj,B2,3.7047974109771555,2618
fraud,noun,B2,4.023487505013884,1726
innovation,noun,B2,2.973774747737055,4045
mosquito,noun,B2,3.4806538370945073,3181
precisely,adv,B2,4.0791037121906495,1544
freely,adv,B2,3.5939329611578135,2903
innovative,adj,B2,2.9918729698298514,4021
motion,noun,B2,4.275266513228594,1040
predictable,adj,B2,3.471938605196295,3193
frequent,adj,B2,3.3950985749635727,3371
input,noun,B2,3.3950985749635727,3371
motivate,verb,B2,3.680074790749475,2684
preference,noun,B2,3.4287816881661453,3307
fulfill,verb,B2,3.6978762368970743,2638
insert,verb,B2,3.471938605196295,3193
motivation,noun,B2,3.5111919043439688,3111
presidential,adj,B2,3.623896184535257,2837
inspector,noun,B2,3.9997774354247273,1807
moving,adj,B2,3.5269861715272004,3066
pride,noun,B2,4.345039167822467,886
fundamentally,adv,B2,2.9037368811293,4096
